,Unnamed: 0,Channel 1 Power,Channel 1 Power 1-4,Channel 1 Power 4-8,Channel 2 Power,Channel 2 Power 1-4,Channel 2 Power 4-8,Acceleration,Subject,Record
0,0,0.0054122958184265706,7.105015627522325e-05,7.707907860160986e-06,0.9422233315667832,1.560664629821466e-05,6.049075775622693e-07,3806.569106666667,S1,Day 2
1,1,0.1578093232427442,0.0007477250791026018,0.00010999473655715769,0.9386239139102648,3.996994893545168e-05,2.467716207978472e-06,7532.598279999999,S1,Day 2
2,2,0.009975517695985724,0.00016032928175352672,2.893537057299544e-05,0.9414037937761603,4.59627446729444e-07,7.473215669628798e-08,5655.55864,S1,Day 2
3,3,0.10460102270577123,0.0008076305173375809,0.00014854390559736194,0.9401554812770894,1.4702679030577781e-05,1.8643608450016213e-06,12316.391693333333,S1,Day 2
4,4,0.021067023673194882,0.0005345786042125825,9.378770896792412e-05,0.940714481653622,2.560186910835052e-06,2.893680802543642e-07,11169.03616,S1,Day 2
5,5,0.290199057772486,0.00074310480188175,0.00011456922406575286,0.9408630262970312,6.9478587698053674e-09,1.3705467275495042e-09,52.6052,S1,Day 2
6,6,0.668258734490141,0.0005015221240531821,5.8332275338836925e-05,0.9410699014314208,7.53103105584182e-09,1.4143060842122973e-09,100.02285333333332,S1,Day 2
7,7,0.4530984935088482,0.0005790048604280818,7.749037601702733e-05,0.9415566572367482,6.758215704594472e-09,1.1902920546015498e-09,929.9012333333334,S1,Day 2
8,8,0.3436726165820717,6.200406258739409e-05,8.022843315424922e-06,0.9420788959433092,6.964280825440516e-09,1.1618103910421545e-09,88.89549333333332,S1,Day 2
9,9,0.5146887979444993,0.00035530006087672805,3.979883765715058e-05,0.9425184946965536,7.2884549632311955e-09,1.241655436969869e-09,191.86069333333333,S1,Day 2
10,10,0.06271627480853352,0.00015409068798108544,2.355410701741463e-05,0.9424444201571168,6.130165242734411e-09,1.0190279640347837e-09,444.80816,S1,Day 2
11,11,0.006920104697949475,7.057949840370189e-08,2.94149051403264e-08,0.9421374054738928,8.859036512221174e-09,1.4497318373532034e-09,581.03134,S1,Day 2
12,12,0.2389775326935797,0.00026759635496964427,4.124285132132835e-05,0.9415980531022436,6.123486417567116e-09,9.00047267374235e-10,3810.6239533333332,S1,Day 2
13,13,0.0068518660798048536,1.2878912940251908e-07,2.0848169013863683e-08,0.9403772960213764,8.132054594625768e-09,1.4763512324347632e-09,57.18996666666666,S1,Day 2
14,14,0.012357366321470914,2.8239370247732923e-05,1.7067974655913695e-06,0.9403938303236808,6.5752184423244326e-09,1.2002173308070922e-09,492.73154000000005,S1,Day 2
15,15,0.06275928727972234,0.0001775047258186403,2.369704932062548e-05,0.9407179680684864,8.33970200722858e-07,1.3497983440015056e-07,176.85203333333337,S1,Day 2
16,16,0.01413889268497114,7.991136482319298e-05,1.1855316625259786e-05,0.9408589071063288,4.594615936083688e-09,5.391859803829267e-10,3669.47472,S1,Day 2
17,17,0.009792908103780541,1.9389482006918066e-05,2.949250166553569e-06,0.9409117555907894,4.4889234633416376e-09,6.056743371852349e-10,5320.982453333333,S1,Day 2
18,18,0.1992318426758434,0.00047422639897918135,7.581638351870098e-05,0.941783855728168,2.746269930568873e-07,4.5982071939980216e-08,9374.931066666666,S1,Day 2
19,19,0.007971597137753002,2.73864882910742e-07,1.995977627438036e-07,0.9421206012823412,7.036494321126145e-09,1.1606333254681325e-09,1654.1584533333332,S1,Day 2
20,20,0.00825231629845901,6.0553708784000504e-09,3.4990761239083738e-09,0.94285172821188,8.14300947900703e-09,1.5774238798266616e-09,209.38110666666665,S1,Day 2
21,21,0.009243342179237524,2.532774332066916e-05,4.283075927685802e-06,0.9430769883939041,6.205921819680558e-09,9.559254722107973e-10,877.2758666666666,S1,Day 2
22,22,0.00894386732100441,2.419290001984025e-07,3.9463236018807536e-08,0.9430787824409208,9.05125025517262e-09,1.6974781843314384e-09,108.25262,S1,Day 2
23,23,0.00916945638038749,6.267512163837291e-09,3.448201431107516e-09,0.9429522302159984,8.597309649267592e-09,1.6177554550145645e-09,210.80176666666668,S1,Day 2
24,24,0.015794029115609468,5.7935967453087856e-05,1.0854802892705232e-05,0.9428793167317546,5.211531924872411e-09,6.150444344808296e-10,3466.3787466666668,S1,Day 2
25,25,0.009535116590117612,5.171804507081575e-09,3.168532886819258e-09,0.9433300607627298,7.858898886895372e-09,1.4094769617658535e-09,203.5533333333333,S1,Day 2
26,26,0.009635526700926236,5.267125236979697e-09,2.879377230327294e-09,0.9437818829942604,7.993824271918574e-09,1.3413846145796026e-09,96.70776,S1,Day 2
27,27,0.009796722171219756,4.6167006752335315e-09,2.802394317104087e-09,0.943643433165962,7.537303971167936e-09,1.3349123395274995e-09,216.05732666666665,S1,Day 2
28,28,0.010504108495569923,1.1002061376668776e-05,8.929402455079886e-07,0.9435343308958156,6.18484566187214e-09,9.637097298585982e-10,394.4862,S1,Day 2
29,29,0.010750812010384615,1.880429636957313e-05,3.7138614523491377e-06,0.943721211044726,8.02055215807805e-09,1.4109212928521604e-09,444.3102133333333,S1,Day 2
