,Channel 1 Power,Channel 1 Power 1-4,Channel 1 Power 4-8,Channel 2 Power,Channel 2 Power 1-4,Channel 2 Power 4-8,Acceleration,Subject,Record
0,0.05262287432341011,6.531276821361765e-10,3.7300159661857825e-10,0.01567449261954585,8.613710321148719e-10,5.478058079501495e-10,2547.0952666666667,RecV3_2_ang+,01-02-2019
1,0.05238136251015521,7.078631385024715e-10,3.547715006609263e-10,0.015731069072766935,9.739002789692475e-10,6.458518577988275e-10,7500.137286666667,RecV3_2_ang+,01-02-2019
2,0.05269458353835674,7.490635932390354e-10,3.6873363098597956e-10,0.015726020879378442,1.0452156023966569e-09,4.9211537040551e-10,11025.941513333333,RecV3_2_ang+,01-02-2019
3,0.05143934312972945,1.3391463804588107e-09,8.93266878511906e-10,0.015168667969928325,1.5290588111951382e-09,1.2915831544899796e-09,1628.5976666666666,RecV3_2_ang+,01-02-2019
4,0.05124944872913702,1.4792080671878574e-09,1.0351601958760688e-09,0.015380144354223194,1.5987380657843872e-09,1.4122461627845224e-09,30.34976,RecV3_2_ang+,01-02-2019
5,0.052480851372716734,1.4057606846356916e-09,9.917696606177183e-10,0.016057483394546924,1.5615606030195766e-09,1.4587793339567574e-09,1922.54002,RecV3_2_ang+,01-02-2019
6,0.052335645561949556,6.601895542331053e-09,2.3172908751904664e-09,0.01607268940937611,1.0008509980654769e-09,5.941286826984567e-10,8262.23742,RecV3_2_ang+,01-02-2019
7,0.05131992054513216,1.4577903105103499e-09,1.014492917588631e-09,0.01584461405705604,1.5935865189405827e-09,1.3953744890246848e-09,45.90048,RecV3_2_ang+,01-02-2019
8,0.0530666825494325,1.4737297527532963e-09,9.377439854658776e-10,0.01580446532337854,1.5590419784793858e-09,1.318752686832735e-09,499.23419333333334,RecV3_2_ang+,01-02-2019
9,0.05320742358454579,1.6948178022674851e-09,1.0866835400496044e-09,0.016317756478642628,1.7599614018913814e-09,1.561769047385656e-09,321.9628266666667,RecV3_2_ang+,01-02-2019
10,0.05304438344416475,1.6118345888488537e-09,1.0074732125105391e-09,0.017393917505804518,1.6438261393386005e-09,1.3472940471737024e-09,42.406933333333335,RecV3_2_ang+,01-02-2019
11,0.05279783826599943,1.455763201831268e-09,8.75002771567888e-10,0.01744422841608894,1.4390208568660283e-09,1.1313744374804425e-09,111.00096,RecV3_2_ang+,01-02-2019
12,0.05904517015784118,1.971741319383775e-09,1.1380199778676122e-09,0.0180321880487237,1.993505226613314e-09,1.5456267945944723e-09,36.45147333333333,RecV3_2_ang+,01-02-2019
13,0.058705200376420144,1.494563216564945e-09,1.0119354272113267e-09,0.017866470151282513,1.5002223976552614e-09,1.3733676413281402e-09,99.74343333333333,RecV3_2_ang+,01-02-2019
14,0.057047003583664775,1.4079252989849657e-09,9.696212669812942e-10,0.017536176839167444,1.4059909192361727e-09,1.2673023302521122e-09,37.61724666666667,RecV3_2_ang+,01-02-2019
15,0.05620873737573833,1.4838728563303756e-09,8.493139192666414e-10,0.01718828413429295,1.4413662883667873e-09,1.125923258659998e-09,509.9968333333333,RecV3_2_ang+,01-02-2019
16,0.055194053079886826,1.537195291383645e-09,9.90688860291237e-10,0.016911883581054776,1.5369723901192116e-09,1.330536633425381e-09,33.184866666666665,RecV3_2_ang+,01-02-2019
17,0.055413284164407134,7.118245663965392e-10,3.8950262453866417e-10,0.01646925589939591,7.299310446898676e-10,4.649676000857459e-10,3477.3134933333336,RecV3_2_ang+,01-02-2019
18,0.0552059441071303,9.071275786667963e-10,6.528365083292882e-10,0.016371076379211095,9.540229240573947e-10,9.098577469801609e-10,1754.0722466666666,RecV3_2_ang+,01-02-2019
19,0.054656142844090705,1.0674416005469623e-09,8.109603805552325e-10,0.01636473302127266,1.1064706928360801e-09,1.0994406435267505e-09,151.83289333333335,RecV3_2_ang+,01-02-2019
20,0.05474819863778316,1.6375809409125931e-09,9.46128539370584e-10,0.016128895156183327,1.622480825299535e-09,1.2526072111760379e-09,42.658613333333335,RecV3_2_ang+,01-02-2019
21,0.05656390601004144,7.551438957241396e-10,4.29750239692852e-10,0.016622536718275696,8.252085730948086e-10,6.48172221352922e-10,5613.17456,RecV3_2_ang+,01-02-2019
22,0.05622156642926806,6.374842428073102e-10,4.016089037508836e-10,0.01653897558980154,8.549832526245178e-10,5.501572896781567e-10,2491.7468,RecV3_2_ang+,01-02-2019
23,0.05576836425725691,1.1777274543620392e-09,8.791659268154269e-10,0.016764144390424986,1.175594063448192e-09,1.206621131947954e-09,329.43224,RecV3_2_ang+,01-02-2019
24,0.05558970683487529,1.191147224052159e-09,9.120503264328631e-10,0.016743910386760236,1.2653843583582781e-09,1.2598261294783711e-09,21.547453333333333,RecV3_2_ang+,01-02-2019
25,0.05547638671828784,9.514772395689167e-10,7.617265124851604e-10,0.016340837187034486,1.0659568651199806e-09,1.0438326892919411e-09,328.8383733333333,RecV3_2_ang+,01-02-2019
26,0.0554288760297666,8.563786742316142e-10,7.252609272610019e-10,0.01620036765392957,1.0044240016640828e-09,9.81634252381968e-10,286.82625333333334,RecV3_2_ang+,01-02-2019
27,0.05484507701116055,1.3857785074546153e-09,9.366751655797423e-10,0.016441707863493922,1.3684676441062068e-09,1.3002925788408846e-09,751.6813466666666,RecV3_2_ang+,01-02-2019
28,0.05458886870082426,1.0360082731350596e-09,7.999102047560654e-10,0.016158102345833005,1.103512073732825e-09,1.0844306060026358e-09,649.83384,RecV3_2_ang+,01-02-2019
