,Acceleration,Channel 1 Power,Channel 1 Power 1-4,Channel 1 Power 4-8,Channel 2 Power,Channel 2 Power 1-4,Channel 2 Power 4-8,Minutes,Record,Subject
52,404.82385666666664,0.05574123106922252,1.0346889067712678e-09,8.46386547771803e-10,0.016230241752842284,1.227192504578691e-09,1.19233625484545e-09,260.0,Day 2,RecV3_2_ang+
53,2705.29223,0.05511652099031026,6.780684416919608e-10,6.041353067502011e-10,0.01617049355501679,7.816554987494745e-10,7.709322499184859e-10,265.0,Day 2,RecV3_2_ang+
54,1585.5065633333334,0.05509750055694498,1.404791433719315e-09,8.035867001196469e-10,0.01649439528797198,1.344643211164617e-09,1.091943541016669e-09,270.0,Day 2,RecV3_2_ang+
55,6362.556623333333,0.05459265346537378,1.366765581189916e-09,1.0697636310398375e-09,0.016389020439015165,1.3922920770477962e-09,1.5086416166651004e-09,275.0,Day 2,RecV3_2_ang+
56,150.96632,0.05454457083729781,1.481872353219629e-09,1.096142242551581e-09,0.016141287372304667,1.5170310964841176e-09,1.5278568707249748e-09,280.0,Day 2,RecV3_2_ang+
57,5522.477553333333,0.05463316656434695,5.901441930504907e-10,5.036781669605494e-10,0.016174917319361035,6.89993050981532e-10,6.410043412802968e-10,285.0,Day 2,RecV3_2_ang+
58,341.95937,0.054183851044412215,1.2997265093172031e-09,9.02662818525059e-10,0.016407589665518914,1.321306076362935e-09,1.236320814211155e-09,290.0,Day 2,RecV3_2_ang+
59,73.35265333333334,0.053946657728719885,1.7873157511329668e-09,1.1068403444523258e-09,0.0166293931906827,1.8040179144146596e-09,1.5157477352401144e-09,295.0,Day 2,RecV3_2_ang+
60,85.46758666666666,0.05370327047864832,1.43571215303565e-09,1.080553843619692e-09,0.01688531951420255,1.4773516959615076e-09,1.4552867140933472e-09,300.0,Day 2,RecV3_2_ang+
61,200.23678666666666,0.05361535951392119,6.719514695282098e-10,5.97406349821176e-10,0.01677265116476758,7.45704113392494e-10,8.62532581430912e-10,305.0,Day 2,RecV3_2_ang+
62,747.36675,0.05365764732632745,9.871334568869051e-10,7.357951717212583e-10,0.01684650665419745,1.0469846822863744e-09,1.0692454541069782e-09,310.0,Day 2,RecV3_2_ang+
63,34255.43973333333,0.05437687057586734,6.678097100119123e-10,3.2458991560141133e-10,0.016965621017385305,9.069716112435374e-10,3.753760404054304e-10,315.0,Day 2,RecV3_2_ang+
64,35999.41358,0.05490296957524068,6.505961250624892e-10,2.841844722878751e-10,0.0169988801350511,8.16929569603312e-10,3.531820600324113e-10,320.0,Day 2,RecV3_2_ang+
65,13006.897203333334,0.054480639866600455,5.934184575543665e-10,4.5823288181190303e-10,0.016710388912252017,7.936771996856535e-10,7.189467246983818e-10,325.0,Day 2,RecV3_2_ang+
66,54036.24154285714,0.0368852458838067,1.8318486491591056e-06,2.3711905784384613e-06,0.016729994387839908,2.2621326798422616e-06,5.3941521880371066e-06,330.0,Day 2,RecV3_2_ang+
67,,,,,,,,335.0,Day 2,RecV3_2_ang+
68,,,,,,,,340.0,Day 2,RecV3_2_ang+
69,,,,,,,,345.0,Day 2,RecV3_2_ang+
70,,,,,,,,350.0,Day 2,RecV3_2_ang+
71,,,,,,,,355.0,Day 2,RecV3_2_ang+
72,140.59668,0.0463837122700514,7.989068453710872e-10,3.5863089868549266e-10,0.014879481807494994,1.3370959725652491e-09,6.114283500930612e-10,0.0,Day 1,RecV3_2_ang+
73,9825.658206666667,0.04838128800004264,7.061942092099888e-10,4.024991926477023e-10,0.014852887918188774,1.1042489234930447e-09,8.430832077658378e-10,5.0,Day 1,RecV3_2_ang+
74,9062.053116666666,0.04904954917602124,7.285754789921025e-10,4.1399827836204803e-10,0.014384372766479967,1.0319442082322414e-09,7.829658082552478e-10,10.0,Day 1,RecV3_2_ang+
75,8969.327986666667,0.049484169335809035,7.494058903803881e-10,4.5189784752707014e-10,0.014475076326804335,1.0821038317068443e-09,6.902693370661615e-10,15.0,Day 1,RecV3_2_ang+
76,21541.392556666666,0.050161219445149445,7.74312983296477e-10,4.1471313542607615e-10,0.014352639675046497,1.0375225893930125e-09,5.897673005177949e-10,20.0,Day 1,RecV3_2_ang+
77,9432.13379,0.050796132389576774,2.0194351460125623e-08,2.7625183573241144e-08,0.014408607571543434,2.3133096338217344e-08,3.2660863763268684e-08,25.0,Day 1,RecV3_2_ang+
78,1332.3546,0.05086198695122773,1.4490157940368313e-09,1.168698513072352e-09,0.01417193906503225,1.7304714621581723e-09,1.7674972142642285e-09,30.0,Day 1,RecV3_2_ang+
79,797.7254733333333,0.051041249745120594,6.259198679482849e-10,5.686383890210291e-10,0.013701593030349056,7.419513128332047e-10,7.346970412244356e-10,35.0,Day 1,RecV3_2_ang+
80,6730.263643333334,0.05139358500294951,2.0699580234537256e-09,1.066534697414183e-09,0.013787471222837721,2.290689982996143e-09,1.5924336925746265e-09,40.0,Day 1,RecV3_2_ang+
81,5967.404546666667,0.05148321160834644,1.9031813405811033e-09,1.1644616048423712e-09,0.013922872900872602,2.18603532472948e-09,1.8453913837403223e-09,45.0,Day 1,RecV3_2_ang+
82,418.24562333333336,0.051033075944196246,1.7814903257838369e-09,1.2793650410359376e-09,0.013748861554501052,2.12184195429894e-09,1.955894113852872e-09,50.0,Day 1,RecV3_2_ang+
83,103.04980333333333,0.05100218350303865,3.502831102040399e-09,1.4273505461122127e-09,0.013803813800028599,3.896280481780101e-09,2.039038882688707e-09,55.0,Day 1,RecV3_2_ang+
84,205.55147,0.05220056690650883,1.3899767598016177e-09,9.203520393390138e-10,0.01391768435940936,1.5861492034725788e-09,1.3045257463635425e-09,60.0,Day 1,RecV3_2_ang+
85,135.79549333333333,0.05281414719396842,2.296066160018254e-09,1.07818745443934e-09,0.01393535614279925,2.4288518032201435e-09,1.616075570108819e-09,65.0,Day 1,RecV3_2_ang+
86,100.87265666666667,0.05327562452059746,3.112205279374627e-09,1.3824168312729567e-09,0.014217008149606806,3.11505092754516e-09,1.917915225582758e-09,70.0,Day 1,RecV3_2_ang+
87,117.88551333333334,0.05366797324225041,2.374730718701947e-09,1.255579347802047e-09,0.014374780788030957,2.413323809749829e-09,1.8340104462991543e-09,75.0,Day 1,RecV3_2_ang+
88,2702.80229,0.054338768007669215,2.4020801408986865e-09,1.1521079561147274e-09,0.014537221379577614,2.519485414238751e-09,1.6624575765199383e-09,80.0,Day 1,RecV3_2_ang+
89,270.27341333333334,0.05521506151760747,5.000193269250599e-10,6.111033599865732e-10,0.014207673916611397,5.888653765578413e-10,8.689328521678197e-10,85.0,Day 1,RecV3_2_ang+
90,863.98392,0.0549318321934183,1.9851661585767104e-09,9.656310104821775e-10,0.014238850935718791,1.9285338310041737e-09,1.2619668783523312e-09,90.0,Day 1,RecV3_2_ang+
91,479.76562666666666,0.05465380368339939,3.5130710886616717e-09,1.358454743066564e-09,0.014373146051574024,3.4958775563325326e-09,1.934269538331806e-09,95.0,Day 1,RecV3_2_ang+
92,252.98399,0.05454582019004673,1.7815600341727973e-09,1.121586963484479e-09,0.01459403639564947,1.905192412363806e-09,1.698962131328395e-09,100.0,Day 1,RecV3_2_ang+
93,435.99716,0.05391320233835649,1.5642680963905799e-09,7.663826627367791e-10,0.014359844186230276,1.7091468276637011e-09,1.0999872020152868e-09,105.0,Day 1,RecV3_2_ang+
94,187.80068,0.05363825699531361,3.853076053800117e-09,1.468033306574983e-09,0.014610633986655224,3.6446606657029167e-09,2.0602829895867593e-09,110.0,Day 1,RecV3_2_ang+
95,114.25527333333334,0.053546681725008226,2.173173052202676e-09,1.2183541825967462e-09,0.014579902199114024,2.062546690783749e-09,1.7554720367736545e-09,115.0,Day 1,RecV3_2_ang+
96,239.21903333333333,0.05333683420088644,1.746882318034965e-09,8.978263959300651e-10,0.014493872697016113,1.6303638985262582e-09,1.2116967014428903e-09,120.0,Day 1,RecV3_2_ang+
97,84.39317666666666,0.053286511768442166,2.8302081449573045e-09,1.3525391125409691e-09,0.014749343863481593,2.6870174486099537e-09,1.7985753096244753e-09,125.0,Day 1,RecV3_2_ang+
98,91.29591333333333,0.05338653973359038,2.5643502905995206e-09,1.287649035950425e-09,0.014893858013264186,2.4776268317489655e-09,1.7858145086619622e-09,130.0,Day 1,RecV3_2_ang+
99,205.17487666666668,0.053163005896377596,2.2610145237681676e-09,1.0613654301772496e-09,0.014939508134910066,2.11334235639453e-09,1.4236368903402554e-09,135.0,Day 1,RecV3_2_ang+
100,16295.556203333334,0.053236332905481944,5.916178720478781e-10,5.414741017270198e-10,0.014834527352637445,7.001465824253625e-10,6.873446024812145e-10,140.0,Day 1,RecV3_2_ang+
101,43682.67583666667,0.05312985300017003,7.317066161798062e-10,3.769794306836998e-10,0.014760732435711152,8.729437110772651e-10,5.301477855749141e-10,145.0,Day 1,RecV3_2_ang+
102,33583.084903333336,0.05308167180859583,6.619181117730468e-10,4.908386361460066e-10,0.01487422729304458,7.225018125498504e-10,5.719483742351277e-10,150.0,Day 1,RecV3_2_ang+
103,33296.70962,0.05298348227729058,6.908521753151621e-10,3.4255979964698464e-10,0.014700660353041366,7.327113522530642e-10,3.826222259825351e-10,155.0,Day 1,RecV3_2_ang+
104,5179.124036666667,0.05280943542344608,3.1805759391311993e-09,1.395191180567655e-09,0.014560838488296101,2.659121391843458e-09,1.653439052446958e-09,160.0,Day 1,RecV3_2_ang+
105,130.35485,0.05200731531799371,3.1200865160996237e-09,1.5705279244299503e-09,0.014665255778694868,2.632877420612993e-09,1.938352542090071e-09,165.0,Day 1,RecV3_2_ang+
106,114.39398333333334,0.05192868337202168,1.5241099733158717e-09,9.373921190077503e-10,0.014349281372178542,1.3892372384169736e-09,1.2005369224877455e-09,170.0,Day 1,RecV3_2_ang+
107,216.37827666666666,0.05192213661736738,2.829415631904761e-09,1.3407389954169994e-09,0.014157214749549299,2.4236465258588216e-09,1.5581430242549258e-09,175.0,Day 1,RecV3_2_ang+
108,64.01547,0.05143776149399264,3.957809235151185e-09,1.558760690501356e-09,0.01428549548635659,3.2052085013865738e-09,1.981968117533223e-09,180.0,Day 1,RecV3_2_ang+
109,45.78090666666667,0.05152584877798867,3.3088777565663772e-09,1.801311848553688e-09,0.014182293151651204,2.8430614355915017e-09,2.2236812905903796e-09,185.0,Day 1,RecV3_2_ang+
110,116.83488666666666,0.05199836285574315,1.939748252659443e-09,1.149466058908289e-09,0.014231569517180869,1.7739181128766766e-09,1.4781968472841255e-09,190.0,Day 1,RecV3_2_ang+
111,703.7994766666667,0.05165555789890737,1.6448154878567048e-09,9.639618800665923e-10,0.014150714910461416,1.4140357536708513e-09,1.1389688200149134e-09,195.0,Day 1,RecV3_2_ang+
112,396.4351433333333,0.05202999699472709,1.4079060814928702e-09,8.925232570882832e-10,0.014080938345710956,1.2623478076625198e-09,1.064889483073231e-09,200.0,Day 1,RecV3_2_ang+
113,341.46598,0.05197786938223086,3.4705623499766805e-09,1.692634901599702e-09,0.014269391034737877,3.146830193898191e-09,2.0029462861044428e-09,205.0,Day 1,RecV3_2_ang+
114,513.43834,0.0527240781111177,3.025519746551769e-09,1.5996804181925097e-09,0.014195135179406097,2.596454521808351e-09,1.927390006864853e-09,210.0,Day 1,RecV3_2_ang+
115,319.38292666666666,0.05254170162485182,9.904050719500643e-10,7.936139922935612e-10,0.013966085759342875,1.0311087689978246e-09,9.178953143610505e-10,215.0,Day 1,RecV3_2_ang+
116,315.91748333333334,0.053087824876071436,2.4595851176095063e-09,1.2441464106168474e-09,0.01432209059811297,2.27550162121174e-09,1.4177385541463155e-09,220.0,Day 1,RecV3_2_ang+
117,1933.6855366666666,0.0526882932581175,2.8906951372914895e-09,1.5200725648161432e-09,0.014311814675562922,2.592566470980687e-09,1.8903766342869445e-09,225.0,Day 1,RecV3_2_ang+
118,162.00048333333334,0.0533160879089902,3.2523193747201073e-09,1.5204326645311378e-09,0.014295392225353337,2.7091844218429855e-09,1.796829365283256e-09,230.0,Day 1,RecV3_2_ang+
119,219.64129666666668,0.05433872742311658,1.8162118079838185e-09,1.189526392236635e-09,0.01436346503033979,1.6906219399204836e-09,1.4540121774735613e-09,235.0,Day 1,RecV3_2_ang+
120,198.65199333333334,0.0545452559627359,1.970210375368733e-09,1.152814123368475e-09,0.013934847934689845,1.7713516597418434e-09,1.3325721357379942e-09,240.0,Day 1,RecV3_2_ang+
121,99.14649333333334,0.054638037095711495,3.1192472592791726e-09,1.5520360982947121e-09,0.014107797804055414,2.6393539442478683e-09,1.8801913979379255e-09,245.0,Day 1,RecV3_2_ang+
122,454.55408,0.05479934305094556,8.535533550551441e-10,7.977423285208956e-10,0.01395370258336231,8.842017925365838e-10,9.952714962465372e-10,250.0,Day 1,RecV3_2_ang+
123,8918.744023333333,0.05614353220975073,7.556459421245376e-10,5.688200615090299e-10,0.014169409371414496,8.891580078103388e-10,7.555282103906933e-10,255.0,Day 1,RecV3_2_ang+
124,26860.242626666666,0.058195871343890405,7.384660756559393e-10,4.61216930312952e-10,0.01428118942004589,7.949402384358167e-08,1.1194837811061035e-07,260.0,Day 1,RecV3_2_ang+
125,39324.77478,0.05905447246630647,8.250831762796057e-10,4.652137266059504e-10,0.014246424306386993,1.0258763633967662e-09,5.353361863379033e-10,265.0,Day 1,RecV3_2_ang+
126,10170.69474,0.05804180495715357,2.181833947642489e-09,1.1454353370048456e-09,0.014320048846072467,1.6436051161404204e-09,1.2363905865584423e-09,270.0,Day 1,RecV3_2_ang+
127,372.54749,0.05679375826127763,4.35152328789911e-09,1.7695526324948542e-09,0.013939657526765735,3.5733585702572687e-09,2.019415948557612e-09,275.0,Day 1,RecV3_2_ang+
128,268.70391333333333,0.056252413389777114,1.096549352312128e-09,8.516911078433023e-10,0.01376769240829914,1.0740431486485442e-09,1.0085912244746577e-09,280.0,Day 1,RecV3_2_ang+
129,589.8248466666666,0.05634677216565354,2.7276340545553073e-09,1.3902267433527016e-09,0.01390247270844562,2.4309787878616885e-09,1.8075083498266477e-09,285.0,Day 1,RecV3_2_ang+
130,123.38417666666666,0.05597840503472395,2.806279735075764e-09,1.5693623744984798e-09,0.013948806616164032,2.3856788646475063e-09,1.876813208740959e-09,290.0,Day 1,RecV3_2_ang+
131,876.9463033333334,0.05552416836911692,1.5001133113213242e-09,8.68568555871296e-10,0.01376537195968606,1.4663315527168056e-09,1.039966459674358e-09,295.0,Day 1,RecV3_2_ang+
132,250.29248,0.054446497919821604,3.145936781002402e-09,1.5353409525388595e-09,0.013923393430202068,2.6912097948695204e-09,1.7425371009235765e-09,300.0,Day 1,RecV3_2_ang+
133,153.23951333333332,0.0535231464851745,1.8609080579690635e-09,1.195452764407869e-09,0.01386573637191726,1.7269413950978184e-09,1.4750183402987468e-09,305.0,Day 1,RecV3_2_ang+
134,164.77252,0.05297386675838404,3.0085361030835714e-09,1.5322013630787096e-09,0.014142212523359876,2.596577655585262e-09,1.8396751096267858e-09,310.0,Day 1,RecV3_2_ang+
135,1551.1505233333332,0.052650207412617965,7.534544391389134e-10,5.784748741844056e-10,0.01427363401906174,8.219577796474666e-10,7.325174906235364e-10,315.0,Day 1,RecV3_2_ang+
136,197.09341,0.052409669678862396,2.6627173292891247e-09,1.5274648832236466e-09,0.014304377300634873,2.4167180004379914e-09,1.869428216865015e-09,320.0,Day 1,RecV3_2_ang+
137,86.01893333333334,0.05269678070000423,2.985229204320531e-09,1.6767323558632253e-09,0.014361347721951946,2.711220492686405e-09,1.945021448380598e-09,325.0,Day 1,RecV3_2_ang+
138,189.91841,0.05281306973712871,8.287441027574178e-10,7.931526139779957e-10,0.014545370323969362,8.430473881565035e-10,1.0111771178964828e-09,330.0,Day 1,RecV3_2_ang+
139,35439.47163666667,0.05337941395467432,6.571502429369283e-10,4.0304699182655676e-10,0.014377587963585271,8.213379425681342e-10,4.309428655049854e-10,335.0,Day 1,RecV3_2_ang+
140,33386.831086666665,0.05407928527370166,7.40367816005889e-10,3.2515474045217175e-10,0.01466333321904898,9.238154423864908e-10,3.69058686090365e-10,340.0,Day 1,RecV3_2_ang+
141,22495.404176666667,0.053124063289571366,7.959692246976573e-10,4.368284001646791e-10,0.014594015570236001,1.0840445107880311e-09,4.709262068450447e-10,345.0,Day 1,RecV3_2_ang+
142,41794.85251,0.05283863100798049,7.936189176520088e-10,3.6257290155517427e-10,0.014560482661737794,9.565056564329802e-10,4.2036000747038514e-10,350.0,Day 1,RecV3_2_ang+
143,18975.61282,0.053110977004049535,8.484258371424967e-10,5.193605238893697e-10,0.014703595012782731,1.119093485246023e-09,6.225636869516617e-10,355.0,Day 1,RecV3_2_ang+
144,507.40743333333336,0.014185981700994253,0.00010219788030631882,3.906812730018242e-10,0.03644954143197521,0.000262587080890257,5.009904332790549e-10,0.0,Day 2,#3_ang-
145,49273.83498666667,0.01707237309983343,0.00012299211221335728,5.01176175678687e-10,0.03725783861462899,0.0002684106990685566,5.508002981477469e-10,5.0,Day 2,#3_ang-
146,47307.03036833333,0.018400936618299793,0.00013256325828145223,5.048085404153945e-10,0.03701471346907389,0.0002666591849362068,5.503525746598624e-10,10.0,Day 2,#3_ang-
147,43583.923235,0.019598730406575393,0.00014119225182606206,5.25185132300587e-10,0.03760924356367938,0.0003215594731310479,3.863106194787853e-06,15.0,Day 2,#3_ang-
148,1006.1399116666666,0.020595525533872085,0.00014837371011147075,7.210923417613804e-10,0.03739926020597653,0.0002694300628387294,9.071134041494995e-10,20.0,Day 2,#3_ang-
149,17925.021606666665,0.021484720073858092,0.00015477918402378543,4.812444020986782e-10,0.037609333858077125,0.0002709426723355656,5.232075762420522e-10,25.0,Day 2,#3_ang-
