,Unnamed: 0,Channel 1 Power,Channel 1 Power 1-4,Channel 1 Power 4-8,Channel 2 Power,Channel 2 Power 1-4,Channel 2 Power 4-8,Acceleration,Subject,Record
0,0,0.0670803463663422,2.4762785012857915e-09,8.3721835594421e-10,0.08163968711411547,7.408909118440271e-10,3.689970306072575e-10,9889.37808,S6,Day 1
1,1,0.06282416798992703,2.725491857221825e-09,8.600947373647877e-10,0.07954145845814252,7.4987049640497e-10,4.0439568683207377e-10,12251.71988,S6,Day 1
2,2,0.05831103902380745,2.344236381702679e-09,1.0902959207202746e-09,0.07761602292707848,1.155731244433661e-09,6.894729347157001e-10,8100.082346666667,S6,Day 1
3,3,0.055446093245098624,2.4109347736903125e-09,1.4764083663189146e-09,0.07719767425813115,1.519453591267736e-09,9.644827351088715e-10,7501.682053333332,S6,Day 1
4,4,0.0542591022217043,2.559986179409613e-09,1.6736820295301789e-09,0.07708500804875197,1.6261219215615133e-09,1.1414417872127215e-09,128.03006666666667,S6,Day 1
5,5,0.05354602282494419,2.5807173135162066e-09,1.7027139070888392e-09,0.07761281916259848,1.6034220072907352e-09,1.101660411828402e-09,58.31074666666667,S6,Day 1
6,6,0.05540126621255228,2.6221154429514077e-09,7.480658020721435e-10,0.07865337843305897,6.602793155994015e-10,3.774749141625344e-10,14484.486406666667,S6,Day 1
7,7,0.054134435045438765,3.115594306855151e-09,1.5116334670373375e-09,0.07937273803720976,1.4972860727736966e-09,8.716766743695281e-10,2563.32918,S6,Day 1
8,8,0.05206728421164138,2.682712758699997e-09,1.576424861611058e-09,0.08048532638417064,1.5826051449205925e-09,9.937300707200148e-10,2437.1080666666667,S6,Day 1
9,9,0.0508004475589492,2.7236326472135747e-09,1.5747922607914049e-09,0.08073767710331305,1.5581989518366064e-09,9.94450027471658e-10,1245.8039733333333,S6,Day 1
10,10,0.04975536617737561,2.1149182775358254e-09,1.4419338332226734e-09,0.08059715624270754,1.3703588657002525e-09,9.831507518715932e-10,1046.0625266666666,S6,Day 1
11,11,0.048835569706715,2.5811918721515515e-09,1.7193699020676575e-09,0.08020164093259123,1.5986686451124638e-09,1.0580543737454923e-09,139.11624666666665,S6,Day 1
12,12,0.05408042846365749,5.275754708825194e-09,1.5661062982064455e-09,0.07976904541782973,1.4960199632150995e-09,9.192509927669086e-10,495.79696666666666,S6,Day 1
13,13,0.04931908433099089,3.543750585617431e-09,1.6978332439842294e-09,0.07857114635855228,1.884730670820513e-09,1.089273557377504e-09,171.97952666666663,S6,Day 1
14,14,0.04908506777160191,1.4327688269517557e-09,9.245157311579322e-10,0.07769460072974672,9.358776937297592e-10,5.698525672399027e-10,2337.7336600000003,S6,Day 1
