,Unnamed: 0,Channel 1 Power,Channel 1 Power 1-4,Channel 1 Power 4-8,Channel 2 Power,Channel 2 Power 1-4,Channel 2 Power 4-8,Acceleration,Subject,Record
43,43,0.0007832757091238753,5.299959962603937e-10,5.076990917309383e-10,0.03107405523835937,7.328508046753783e-10,4.352532295415637e-10,8514.802726666667,S5,Day 2
44,44,0.0008327951815000035,5.355707803125052e-10,4.987722479829059e-10,0.03160628426796425,7.513936262126239e-10,4.5524904480122316e-10,7638.105833333332,S5,Day 2
45,45,0.0009035807335411416,2.5750165137637202e-09,1.1318518404741131e-09,0.03308145590044484,1.7046457099579007e-09,7.319269600816344e-10,1356.39514,S5,Day 2
46,46,0.0009480964250255821,3.347253280773618e-09,1.3881146530973066e-09,0.03669358924043188,1.939652316659611e-09,8.470897492433282e-10,38.06354,S5,Day 2
47,47,0.000978649649293733,2.712417350199184e-09,1.2279009037070235e-09,0.04016925020931952,1.6322592693761693e-09,7.844527451917627e-10,100.92200000000001,S5,Day 2
48,48,0.0010368517945065722,1.7368473803915329e-09,1.0996004549680149e-09,0.040629557103900094,1.1220545089457506e-09,7.424760295230833e-10,81.32215333333333,S5,Day 2
49,49,0.0010366835985743275,3.3636483341669404e-09,1.2671320276231185e-09,0.03990863251810888,1.9684482007994204e-09,7.271216549618526e-10,248.18207999999998,S5,Day 2
50,50,0.0010191143319756174,2.9366892929600688e-09,1.2747601359423425e-09,0.03900435404689484,1.694957323253235e-09,7.733905959368232e-10,167.32425333333333,S5,Day 2
51,51,0.001027258355296826,2.136556046344901e-09,1.1160780161753385e-09,0.03835041842272357,1.2457787793299698e-09,7.039007526399045e-10,311.1847266666667,S5,Day 2
52,52,0.0010297220808864868,3.837416021993364e-09,1.4672131481069795e-09,0.03834655309031852,2.0441687056540826e-09,8.419715806689417e-10,37.47305333333333,S5,Day 2
53,53,0.0011163636190055616,1.7982220974987422e-09,1.0390399654899566e-09,0.0382140867891216,1.044212247402063e-09,6.31894171467991e-10,70.66592666666666,S5,Day 2
54,54,0.001138740700892958,2.1833756547536534e-09,1.1645183835664252e-09,0.03914321627143949,1.300108321701397e-09,7.225052166345027e-10,761.0432733333333,S5,Day 2
55,55,0.0011618359191464765,1.4457934369205466e-09,1.024032434426834e-09,0.03915817458087829,9.848887486861877e-10,6.60781242193653e-10,679.3956933333334,S5,Day 2
56,56,0.0011750312092825505,3.6172431656106154e-09,1.3891622652082455e-09,0.0389615289694337,1.955506994048551e-09,8.067677303736264e-10,19.628346666666665,S5,Day 2
57,57,0.0012038903196263488,2.27934803950724e-09,1.2428433562184773e-09,0.039710597738761996,1.2807418097692758e-09,7.853047371320064e-10,47.42600666666666,S5,Day 2
58,58,0.0011792308673799284,1.744772813081598e-09,1.1050907447100087e-09,0.04088516570648493,1.1077216174114807e-09,6.711312571722343e-10,214.0406533333333,S5,Day 2
59,59,0.0011649753904403413,2.905814560235751e-09,1.3023306598594608e-09,0.0408941248263646,1.6341521052652282e-09,8.109365969684814e-10,77.95812,S5,Day 2
60,60,0.0011155905350758786,1.4241946600811904e-09,9.29640928719192e-10,0.042690882710198524,1.0089603408662747e-09,5.925866871711456e-10,152.38326666666666,S5,Day 2
61,61,0.0010559769119002028,1.7752157267586675e-09,1.1919114511352871e-09,0.0444539762789699,1.1687799597898794e-09,7.214630896287816e-10,63.06442,S5,Day 2
62,62,0.0009782971479291806,1.561371261645009e-09,1.1201765815042635e-09,0.04732661380051269,1.0423808033733347e-09,7.68140083450781e-10,56.54551333333333,S5,Day 2
63,63,0.0009668429765747633,1.3672044114455355e-09,1.063258507089678e-09,0.04642885140261044,9.280029450790079e-10,6.618081811556117e-10,175.34852,S5,Day 2
64,64,0.0009416893455853301,5.921160164359287e-10,7.353852213576632e-10,0.04484467362673213,5.933715280305796e-10,5.432753475712722e-10,2713.45484,S5,Day 2
65,65,0.0009025653281125133,1.3738232887638802e-09,8.393529797231924e-10,0.04367833199378469,1.0323073717799614e-09,5.18520268471693e-10,3758.705966666667,S5,Day 2
66,66,0.0008747812492549941,1.710934661220836e-09,1.1507608864343332e-09,0.04337478064597625,1.1044543809265944e-09,7.357245014579106e-10,58.87918666666667,S5,Day 2
67,67,0.0008939438773750598,1.1069277115955346e-09,9.585916120770576e-10,0.04330712007306335,8.337223539059664e-10,6.061684851043668e-10,125.59305333333332,S5,Day 2
68,68,0.0008655738102992847,4.25911021783848e-10,4.1898448607146577e-10,0.043219115073678725,6.605887429400115e-10,3.632570266406464e-10,4337.104586666666,S5,Day 2
69,69,0.0008572353202868025,4.1063070346614684e-10,3.6577696550801207e-10,0.044871900051592827,6.468249381587403e-10,3.0183735140462154e-10,9693.025806666668,S5,Day 2
70,70,0.0008763108564528724,4.998333314558918e-10,4.4556519179266114e-10,0.045711821502396326,7.197492053893272e-10,3.352461168221236e-10,4084.44514,S5,Day 2
71,71,0.0009583479152473055,1.3326636637165285e-09,9.634442107215208e-10,0.04420103918756675,1.0398606152045166e-09,6.302686768719849e-10,262.5474266666667,S5,Day 2
